hx,hy,hz
0.05470382301133497,-0.009160551469681135,0.9984606031510286
0.0555560355481665,-0.00944009203510821,0.9984109432375727
0.05640062682707264,-0.00972303575828753,0.9983608725652044
0.05723806840439262,-0.01000833340842566,0.9983103910045813
0.05806914230838123,-0.01029460377373507,0.99825948322303
0.05889474985470044,-0.01058037308599317,0.9982081266674369
0.059715890083746954,-0.010864240311654788,0.9981562907450698
0.06053370277962712,-0.011144945533960643,0.9981039329733317
0.061349360659260124,-0.01142152973361708,0.9980510030079848
0.06216402907239584,-0.011693500280250624,0.9979974426523759
0.06297902620913988,-0.011960551080424315,0.9979431784804188
0.06379602315694634,-0.012222117976325976,0.9978881135986796
0.06461703132426701,-0.012477387701811692,0.9978321271932357
0.06544421312950427,-0.012725726861923935,0.9977750802879854
0.06627974492689456,-0.012967152962159105,0.9977168177175736
0.06712571156533749,-0.013202544557993783,0.9976571714091177
0.06798401036041209,-0.013433479032405975,0.997595968304003
0.06885634824142163,-0.013661919397548157,0.9975330346736548
0.06974445481618588,-0.013889866055584952,0.9974681862813224
0.07065040002757844,-0.014118931790945484,0.9974012115197304
0.07157669257563902,-0.014350146519287671,0.9973318657171281
0.07252614377085703,-0.014584145720734598,0.9972598764431093
0.07350171189281543,-0.014821435825461497,0.99718494943962
0.07450651018554658,-0.01506254811164542,0.9971067643860189
0.07554372908273561,-0.015308102927242084,0.9970249781129072
0.07661621593595051,-0.015558784207981628,0.9969392557671833
0.07772600523790976,-0.015815330535913292,0.9968493082857591
0.07887421915794132,-0.016078642205774707,0.9967549020782611
0.08006152061855386,-0.016349872558950904,0.9966558255403674
0.08128879142948933,-0.016630389915441968,0.996551836343295
0.08255768661892224,-0.016921791290304487,0.9964426131793338
0.0838710597344159,-0.017226147879255933,0.9963277097262067
0.08523369587153774,-0.017546552315277353,0.9962064723690193
0.08665395936922123,-0.01788777521253356,0.9960778678514965
0.08814618723493048,-0.01825650503385927,0.9959402339999592
0.08973286547799755,-0.018661567143740745,0.9957910216329767
0.09144622963755628,-0.019114566751068797,0.995626546664458
0.09332930865044416,-0.019629684444824727,0.9954417690831678
0.09543543164091108,-0.020222192330158772,0.9952301951432518
0.09782589643546244,-0.020906938598292218,0.9949839164052079
0.10056728124929867,-0.021697049004256005,0.9946936513352398
0.10372919379716317,-0.02260313063269029,0.9943487078685185
0.10738128805819333,-0.023634352620154158,0.9939369579360603
0.11158924902589862,-0.024800287522641306,0.9934449080047824
0.11641099006290101,-0.026111144111021816,0.9928578395449111
0.12189337602009102,-0.027577199444951548,0.9921600188241806
0.1280693948482041,-0.02920816817760338,0.991335015529525
0.13495634268967244,-0.031011778235498385,0.9903661217845146
0.14255511810320515,-0.032992498711885275,0.9892368439010586
0.15085001907921505,-0.03515122203029117,0.9879315074100925
0.15980903651578726,-0.037485217539120895,0.9864359737529551
0.16938512632438862,-0.039988305545200206,0.9847383481918914
0.17951847906635582,-0.04265141163191505,0.9828295746259915
0.1901393568734855,-0.045462866474612895,0.9807039067627135
0.2011709458440388,-0.04840850262499271,0.9783592731823116
0.21253220957396668,-0.05147227410644052,0.9757974507508815
0.22414110396105133,-0.054637379127028006,0.9730239063441609
0.2359179537006742,-0.057887228186820454,0.9700473122144784
0.24778830975490249,-0.0612059549157816,0.9668788882955589
0.2596847413687449,-0.06457874033883944,0.9635317438447458
0.2715475744912173,-0.06799184225764772,0.9600203248756497
0.283324840429981,-0.07143224627457326,0.956360010136086
0.2949712800001511,-0.07488724957206437,0.952566976031924
0.30644662690353636,-0.07834407010166715,0.9486583534336003
0.3177142755651429,-0.08178962282601662,0.9446523681757719
0.32874075659569557,-0.08521059979503594,0.9405682689924534
0.339495786415335,-0.08859381403803049,0.9364260500009749
0.34995282518084103,-0.0919265987022716,0.9322459549920178
0.36008964997671156,-0.09519703657348792,0.928047934218527
0.3698884393850019,-0.09839401491158106,0.923851265214757
0.37933526483243185,-0.10150717222527045,0.919674426545252
0.3884192628509019,-0.10452692260727785,0.9155351433432877
0.39713198554104373,-0.10744452498641041,0.9114504156072742
0.4054670831597645,-0.1102520395920628,0.9074364618196157
0.4134202661418374,-0.1129424608298368,0.9035085412351745
0.4209894184050771,-0.11550999587210728,0.8996806936044481
0.42817474441352177,-0.11795016963382118,0.8959654824432515
0.43497883348538446,-0.12025978534627199,0.8923737997320198
0.4414064962231184,-0.12243684078857514,0.8889148019409642
0.44746453440389616,-0.12448042243022607,0.8855959094769447
0.45316154970064715,-0.12639061806252586,0.882422813360285
0.4585076247631015,-0.12816859445605058,0.8793995505054909
0.4635139699157141,-0.12981665643782914,0.8765286278292782
0.4681927672751629,-0.1313380865891429,0.8738111006861426
0.47255707253744694,-0.13273694943605313,0.8712466444407397
0.47662051878294603,-0.13401779487197152,0.8688337653042323
0.480396946891356,-0.13518518254330322,0.8665701009371357
0.4839000714413488,-0.1362433693855878,0.8644526968883375
0.48714319539042317,-0.13719646269191935,0.8624781955560574
0.4901392199180904,-0.13804871334923174,0.8606428398823216
0.4929008381268853,-0.13880466239249592,0.8589423900774249
0.49544056643009177,-0.1394692357760483,0.8573721347276659
0.49777049355368647,-0.1400477111406399,0.8559270847166757
0.49990192007925244,-0.14054561025517875,0.8546022476796302
0.5018452735631026,-0.14096851751753076,0.853392757451857
0.5036104175867928,-0.14132167861032754,0.8522938052413706
0.5052072303957467,-0.14160961934102487,0.8513003994278102
0.5066460458750577,-0.1418362015155494,0.8504071237582675
0.5079375202969978,-0.14200490015907175,0.8496081942903736
0.5090921788128461,-0.1421190278779577,0.8488977178592327
0.510120214820463,-0.14218204055870562,0.8482697883186029
0.5110316198342525,-0.14219777543811157,0.8477183943916946
0.5118362542059715,-0.14217051318397075,0.8472373894378168
0.5125436825397802,-0.14210488498014345,0.8468206274963672
0.5131630266547529,-0.1420055625786564,0.8464621245343781
0.5137029257714002,-0.14187699506174672,0.846156145357435
0.514171508098168,-0.14172334192764288,0.8458972482594539
0.5145764326653803,-0.14154839483977064,0.8456802864343331
0.5149249053238796,-0.14135564592159947,0.8455003981331299
0.515223594767669,-0.1411484873802583,0.8453530338887689
0.5154786366111987,-0.14093019479565824,0.8452339648832846
0.5156957025897143,-0.14070377197687564,0.8451392730680432
0.5158799987704109,-0.14047191256925928,0.84506536353573
0.5160361794517189,-0.14023700937958947,0.8450090192992868
0.5161683501957277,-0.14000104986760334,0.8449674196631428
0.5162802350762254,-0.13976555977621244,0.8449380493089889
0.5163753454802826,-0.13953172005196848,0.8449185769525119
0.516457092590764,-0.13930056753152958,0.8449067542623202
0.5165287879934117,-0.1390732307281964,0.8449003773634374
0.5165935491897757,-0.13885110922322252,0.844897315892879
0.5166542076801979,-0.13863590039351797,0.8448955656224179
0.5167132520582187,-0.1384295467202085,0.8448932925182077
0.5167728566776412,-0.138234214261525,0.8448888190813802
0.5168348740744829,-0.13805222364754838,0.8448806403784979
0.5169005578426719,-0.13788591358849292,0.8448676157456866
0.5169703572579266,-0.13773754431014668,0.8448491099622597
0.5170441550023219,-0.13760908779475234,0.8448248816969297
0.517121665925716,-0.1375018293194297,0.8447949038459115
0.5172026830233637,-0.1374161818103474,0.8447592424176842
0.5172871330791455,-0.13735194259161806,0.8447179800484108
0.5173750432609868,-0.13730866170617928,0.8446711762758039
0.5174665911306866,-0.13728597845171103,0.8446187821639674
0.5175622128852118,-0.1372840142902444,0.8445605100960609
0.517662518593908,-0.13730352630744566,0.8444958605621182
0.5177680978642222,-0.1373456598787673,0.8444242811208896
0.5178794155867648,-0.13741152214413535,0.8443452993257813
0.5179967596790491,-0.1375017138371688,0.8442586307843392
0.5181203039294507,-0.13761602482405222,0.8441641904082876
0.5182502894114462,-0.13775348542716534,0.8440619733038683
0.5183870728692057,-0.13791267745637303,0.8439519749837141
0.5185310350671863,-0.1380919571368895,0.8438342118249628
0.5186824689809744,-0.13828949002502167,0.8437087846647208
0.5188414048345374,-0.1385032768704831,0.8435759828998584
0.5190074927457441,-0.13873110886392742,0.8434363650609106
0.5191800439843122,-0.1389704789377291,0.8432907493339803
0.5193581436659033,-0.13921864191553437,0.8431401356542704
0.5195408187865364,-0.13947284023102385,0.8429855659811186
0.5197272046808049,-0.13973047796029103,0.8428279932724502
0.5199166275886868,-0.13998919007082714,0.8426682188264375
0.5201086318516264,-0.1402470094615624,0.8425068471000803
0.5203029245661924,-0.14050250829837302,0.8423442953150052
0.5204992162306513,-0.14075463644747205,0.8421809177497539
0.5206970144363793,-0.14100243216482966,0.8420171811077513
0.5208953884638983,-0.14124489387479908,0.8418538318683009
0.5210928472613675,-0.1414808743663761,0.8416919904107244
0.5212874211853009,-0.14170900122807645,0.841533114906906
0.5214767578023963,-0.14192775100593197,0.841378930426891
0.5216581204387427,-0.14213545050841322,0.8412314301600295
0.5218282905558282,-0.14233030608472744,0.8410929313372038
0.5219836083195958,-0.1425105460818536,0.8409660260088434
0.5221202414536958,-0.14267433314886965,0.8408534284433047
0.5222344382326918,-0.14281952732985442,0.8407578570177395
0.5223227308034214,-0.1429435700881865,0.8406819259723027
0.5223819740062765,-0.14304366241481417,0.8406280889170088
0.5224092469367742,-0.1431172977474727,0.8405986068275475
0.5224019090569697,-0.14316267529612156,0.8405954400397917
0.5223577720086877,-0.14317867505630386,0.8406201431272279
0.5222752388501638,-0.14316468737362129,0.840673805452042
0.5221533480519855,-0.14312059991353399,0.8407570249474531
0.5219917131039449,-0.14304691242869572,0.8408699259073462
0.5217904271892556,-0.14294468628646817,0.8410122274712285
0.5215499647500549,-0.14281526442649645,0.8411833536845618
0.5212711030357879,-0.1426600842616871,0.8413825155648894
0.5209549995064789,-0.1424805915602648,0.8416086795642269
0.5206033948118755,-0.14227795475480706,0.8418604925408603
0.5202187061007227,-0.14205275431742712,0.8421362792409093
0.5198038832145545,-0.14180502322359279,0.8424341270293044
0.5193619888973042,-0.1415345884578417,0.8427520897385576
0.518895756966297,-0.1412414199125146,0.8430884026621825
0.5184074819502047,-0.1409258540991835,0.8434415132683853
0.517899159527828,-0.14058870949135466,0.8438099758381179
0.5173725464100748,-0.14023126165509708,0.8441924196981249
0.5168291665036319,-0.13985506393756175,0.8445875761235077
0.5162704315259894,-0.13946169533860503,0.8449942467645866
0.5156977863033544,-0.13905252336591667,0.8454112543297438
0.515112786983124,-0.1386285727540795,0.8458374167076352
0.5145170573334056,-0.13819056427448914,0.8462715673224945
0.513912105868123,-0.13773898217486613,0.8467126550557889
0.5132991204402997,-0.13727406077545137,0.8471598699144292
0.5126787564270824,-0.1367958582332422,0.8476127570291819
0.5120509165198789,-0.1363044774350175,0.8480713108709191
0.5114147384799012,-0.13580019232133292,0.848535958596348
0.5107688383067343,-0.1352833202587267,0.8490074305178748
0.510111529911791,-0.13475407344264534,0.8494866489484495
0.5094409835984992,-0.1342125380612623,0.8499746342434862
0.5087554668058639,-0.1336587322624084,0.8504723501003154
0.5080534327185803,-0.13309271352752008,0.8509806338035835
0.5073334350262462,-0.13251452495476662,0.8515002562421707
0.5065938905172183,-0.13192398548734857,0.8520320957239597
0.5058325256419596,-0.131320388501192,0.8525775105916016
0.5050456204436133,-0.13070220652569825,0.8531388248579709
0.5042274316329352,-0.130067164124991,0.8537196436801349
0.5033701415041165,-0.12941262216863683,0.8543248058353238
0.502464006775915,-0.1287358501212534,0.8549602346239569
0.5014973642588929,-0.12803403744725242,0.8556329112980279
0.5004568101085534,-0.1273043018015475,0.8563507435384126
0.4993279562498507,-0.1265437855836485,0.8571220814081895
0.4980966189962809,-0.12574960155903547,0.8579550080582417
0.4967500215764301,-0.12491878437230271,0.8588566314436669
0.4952780307818169,-0.12404843506943522,0.8598323429493159
0.49367426766502953,-0.12313592165901165,0.8608851620527458
0.4919364514624675,-0.12217922372634753,0.862015524809236
0.4900660495140064,-0.12117717923625745,0.8632215001644014
0.48806762095543027,-0.12012952909700711,0.8644992155079367
0.4859478727200418,-0.1190373525612566,0.865843388664528
0.4837146910671862,-0.11790349034897332,0.8672478680338777
0.481376408508438,-0.11673224744310057,0.8687061273747297
0.4789413408197135,-0.11552881007677196,0.8702116329353798
0.47641755372670264,-0.11429888093584437,0.8717580400075918
0.473812982651109,-0.11304850218447869,0.8733391629974611
0.4711358738988893,-0.11178363103282192,0.874948803164304
0.4683949561464961,-0.11050946195391832,0.8765807571896486
0.4655990779359424,-0.10923014151671642,0.8782290560038643
0.4627566880928281,-0.10794892697929466,0.8798882183489992
0.4598755480802445,-0.10666843250711117,0.8815533595786308
0.45696268939270324,-0.10539103775901547,0.8832201479037182
0.4540244757141466,-0.10411946892040864,0.8848846883318903
0.4510667428002781,-0.1028572132564315,0.8865433927454814
0.44809506315328057,-0.10160835523850541,0.8881928599822132
0.44511502824846094,-0.10037699978823329,0.8898297980742638
0.44213233985035794,-0.0991668522361238,0.891451024720947
0.43915282073202233,-0.09798103080525544,0.89305347972305
0.436182428845103,-0.09682211847225813,0.894634208009805
0.43322727899907654,-0.09569232797237623,0.8961903274964999
0.430293695799205,-0.09459357250985402,0.8977189935582762
0.4273881293804659,-0.09352749237734151,0.8992174347922045
0.4245169838627656,-0.09249538787424262,0.9006830372745197
0.4216865452081758,-0.09149814659347558,0.9021133779965531
0.41890294352085805,-0.09053630198656445,0.9035062268364057
0.41617195643024163,-0.08961011323023395,0.9048596191055769
0.41349879857334587,-0.08871969678139471,0.9061719257301106
0.41088811116239565,-0.08786515464754337,0.9074418299285978
0.4083440365985069,-0.08704652170947047,0.9086682842669925
0.4058703377090027,-0.08626382252658713,0.9098504392981748
0.4034705144832727,-0.08551720724025286,0.910987569184361
0.40114784138681103,-0.08480689586435204,0.9120790534622287
0.39890540322320384,-0.08413310732316316,0.9131243614817658
0.39674612724680364,-0.08349598597578968,0.9141230392242579
0.3946727505228333,-0.08289548095667984,0.9150747287690237
0.39268781890241117,-0.08233132297942443,0.915979164687781
0.39079367860478514,-0.08180310458253806,0.9168361646680384
0.38899236754482436,-0.08131025695883254,0.9176456724167344
0.3872855140490402,-0.08085200155035978,0.9184077985585006
0.3856742139109572,-0.08042747609434892,0.9191228545810719
0.3841588811807735,-0.0800358899663535,0.9197913950060798
0.38273919714901267,-0.0796766045352912,0.9204142250397134
0.38141413066794894,-0.07934922664536982,0.9209923784470719
0.3801820791985535,-0.07905367378455201,0.9215270496938386
0.3790411530183676,-0.07879003328782692,0.922019487306537
0.3779894447008477,-0.07855847501323555,0.9224708915181767
0.3770251604935834,-0.07835934090769028,0.922882355475117
0.3761466770225131,-0.07819287214798275,0.9232548684465035
0.3753526566458607,-0.0780586821616311,0.9235893163566176
0.3746419721377815,-0.07795555416993317,0.9238865321492529
0.37401338150950886,-0.0778816329424484,0.9241474134043987
0.37346532551941375,-0.07783484924504809,0.9243729695732555
0.3729959137424283,-0.077813324614841,0.9245642945971019
0.37260306231481505,-0.07781567893281943,0.9247224870553578
0.3722846264709381,-0.07784117714432458,0.9248485865449436
0.37203839161588825,-0.07788954216523551,0.9249435952452197
0.3718621112181172,-0.07796061071077126,0.9250084937004677
0.37175358829525784,-0.07805406025330124,0.9250442331410828
0.3717106614116046,-0.07816944312216757,0.9250517403664067
0.3717311252914109,-0.07830646993494324,0.9250319276954223
0.3718127692022048,-0.07846495305149484,0.9249856841058757
0.3719534328023625,-0.078644493421431,0.9249138811159798
0.3721509258700436,-0.07884425606922353,0.9248174261220211
0.3724028833691413,-0.07906284221694443,0.9246973339633505
0.3727066372221191,-0.07929831482009217,0.9245547792517613
0.37305920164817413,-0.07954843156255745,0.92439108558097
0.3734573948602641,-0.079811034934406,0.9242076460010943
0.3738980928281025,-0.08008426710283874,0.9240058042794477
0.37437839776718684,-0.08036657020658705,0.9237867879973732
0.37489564690980914,-0.08065671660654715,0.9235517029351021
0.3754473880745188,-0.0809537988564356,0.9233015440465449
0.37603126414628374,-0.08125715284780387,0.9230372492459967
0.3766448437863204,-0.08156628162336568,0.9227597755382037
0.37728559247542803,-0.08188068867513257,0.9224701266342187
0.3779509127233419,-0.08219964406935941,0.9221693586790137
0.3786381181594528,-0.08252203520154022,0.9218586058517131
0.3793444737958414,-0.0828463798305113,0.9215390645813856
0.38006733022587025,-0.08317091469603308,0.9212119318829977
0.3808042993723672,-0.08349368432745287,0.9208783254355314
0.38155329011272715,-0.08381262267512539,0.9205392610228366
0.3823123842444792,-0.08412564508898783,0.9201956947800088
0.383079761460026,-0.08443076810902879,0.9198485428353134
0.38385372439372245,-0.08472625907318226,0.9194986564930544
0.38463282217758965,-0.08501084142635613,0.9191467504940035
0.38541590319354974,-0.08528379955964197,0.9187933690978464
0.3862019868397381,-0.08554490177924363,0.9184389446994387
0.3869900876851647,-0.08579424938164226,0.9180838844062504
0.38777914992354395,-0.08603212925134142,0.9177286110942897
0.3885681415391462,-0.08625898735573483,0.9173735261501594
0.38935631946460053,-0.08647517397899937,0.9170189206217513
0.39014350301415684,-0.08668041543000735,0.9166649074971313
0.3909301013027952,-0.08687365338800862,0.9163114231757707
0.39171684762949377,-0.08705331228345871,0.9159583135185195
0.3925044179775515,-0.0872178712673963,0.9156054416612471
0.3932932616557041,-0.08736656800814097,0.9152526935937948
0.3940836162362526,-0.08749974502161967,0.9148999388104195
0.39487555938413216,-0.08761874803320596,0.9145470177055754
0.39566915705429906,-0.08772566889227121,0.9141937022170651
0.39646466167058975,-0.08782292849078398,0.9138396496528958
0.39726271929917634,-0.08791270646972749,0.913484366530808
0.3980644791545507,-0.08799658495107197,0.9131271934798378
0.398871502152804,-0.08807559481575267,0.9127673385744131
0.3996855117030736,-0.08815049796411738,0.9124039573803538
0.4005081928517657,-0.08822195727903853,0.9120362239036718
0.4013411092387415,-0.08829045988128559,0.9116633746778291
0.4021854950200292,-0.08835618130855454,0.911284814325392
0.40304200812313157,-0.08841896429960694,0.9109002285872249
0.4039106625283785,-0.08847839727465161,0.9105096100050758
0.40479094500660007,-0.08853393031983826,0.9101131984664247
0.4056820640154173,-0.08858501535681504,0.9097113597127517
0.40658324118480116,-0.08863121398286196,0.9093044462090715
0.407493896035969,-0.08867224319985725,0.908892709828466
0.4084136388781749,-0.08870800045978158,0.9084763014150204
0.4093421975096059,-0.0887385955505038,0.9080552995262627
0.41027936757606304,-0.08876433986077863,0.9076297331569003
0.41122497749668835,-0.08878571398435608,0.9071996003499652
0.412178819358097,-0.08880337666636579,0.9067648985074449
0.4131405756874741,-0.08881816059181574,0.906325658397526
0.4141098496209374,-0.08883100853461544,0.9058819373238699
0.415086248892128,-0.08884285296963411,0.9054337929726715
0.4160694729454645,-0.08885445784944013,0.9049812589237224
0.41705943634941683,-0.08886636440863097,0.9045242925586351
0.41805630710503,-0.08887895930183395,0.9040627493062235
0.41906032362121165,-0.08889257152184943,0.9035964563314303
0.4200715578209618,-0.08890756755105285,0.9031253128675031
0.42108987216521904,-0.08892435733415682,0.9026493107694631
0.42211503551827784,-0.08894337022990027,0.9021684840879501
0.42314684348285225,-0.08896502033986287,0.9016828566665922
0.42418522793477514,-0.08898961844125303,0.9011923991088713
0.4252303084552823,-0.08901729083986903,0.9006970115985485
0.42628228672894114,-0.08904798922404451,0.9001965716643778
0.42734135418456687,-0.0890815431966933,0.899690972315159
0.4284076241025103,-0.08911771766333221,0.8991801488074127
0.42948102524597787,-0.089156362558711,0.898664115211553
0.430561295821175,-0.08919761033805115,0.8981429490068783
0.4316479579752159,-0.0892419685586342,0.8976167954219696
0.4327403261857634,-0.08929013722092335,0.8970858830054722
0.433837542694408,-0.08934286623838704,0.896550522168822
0.4349386036564888,-0.08940087119757477,0.8960111022071425
0.4360426658830866,-0.08946436968727509,0.8954679894256575
0.43714934165662445,-0.08953267129953424,0.8949214232876255
0.4382585873341012,-0.08960437335595813,0.8943715485766551
0.43937043050697633,-0.08967792456489598,0.8938184908815923
0.4404848383548288,-0.0897521935902575,0.8932623639923812
0.4416017111198239,-0.0898268657852332,0.8927032333980008
0.4427208081320563,-0.08990248823651005,0.8921411483928893
0.4438416366761372,-0.08998024558705048,0.8915762204975758
0.44496348972994093,-0.09006148303674369,0.8910086543241739
0.4460855219536341,-0.09014715605742832,0.8904387667650772
0.447206893375468,-0.09023764479050747,0.889866934985296
0.44832700296332606,-0.09033287424344871,0.8892934668852791
0.4494455143317074,-0.0904326513026209,0.8887185523130962
0.4505623046971499,-0.09053705241704696,0.8881422474613092
0.45167747402074426,-0.09064642940700046,0.8875644676855882
0.4527912822981304,-0.09076106076006385,0.8869850531573363
0.4539039329300936,-0.09088081767308527,0.8864039128126998
0.45501523216663126,-0.09100507370155098,0.8858212094192157
0.4561244087049201,-0.09113286585518214,0.8852374396423869
0.45723024751156927,-0.09126319961425253,0.8846533384081463
0.4583313911360486,-0.09139541428989591,0.8840696885122081
0.4594266398330592,-0.09152933407030726,0.8834871496611316
0.4605151972850031,-0.09166523070069882,0.8829061323550439
0.46159678797968096,-0.09180376178332114,0.8823267391671142
0.462671570165837,-0.09194571951808132,0.8817488320505911
0.46373989214234096,-0.09209183241843255,0.8811721777482681
0.46480209609917195,-0.0922427604484288,0.8805965504171988
0.46585846533022524,-0.09239908348594016,0.8800217608963574
0.46690919384268703,-0.09256128497972432,0.8794476750939049
0.4679543658890378,-0.09272972261693709,0.878874228765854
0.4689939230311383,-0.09290457221581835,0.8783014520204658
0.47002764215286513,-0.09308576533091435,0.8777294890255062
0.47105525283726174,-0.0932729518262149,0.8771585405341774
0.4720765514883981,-0.09346554363459621,0.8765887985183882
0.4730913903363841,-0.09366286291918162,0.8760204361197117
0.4740996631125906,-0.09386429678112376,0.87545359855695
0.4751012908313215,-0.09406942608190366,0.8748883966124098
0.47609624221987756,-0.09427806670920216,0.8743248905765447
0.47708467552919365,-0.09449009076293123,0.8737630314466374
0.47806695353818873,-0.09470527926749288,0.8732026672048029
0.4790434342846131,-0.09492325809435681,0.8726436633251603
0.48001431918360626,-0.09514359879552203,0.8720859756852738
0.48097960212248414,-0.09536613663875208,0.871529645120977
0.48193905645979257,-0.09559091340850125,0.8709748119965202
0.4828923088978714,-0.09581792803202825,0.8704217039314519
0.4838389036503643,-0.09604720989533867,0.8698705931262044
0.4847783936055209,-0.09627879123894473,0.8693217490957066
0.4857106238045533,-0.09651239666971627,0.868775314573601
0.48663594229284685,-0.09674733301861513,0.8682311980242003
0.4875550990779881,-0.09698276910835545,0.8676890963122268
0.4884689890870185,-0.09721810418523961,0.8671485956391408
0.48937840751551903,-0.09745321053922983,0.8666092810564466
0.4902838616638928,-0.0976885120306299,0.8660708340598836
0.49118539300586256,-0.09792485989609737,0.8655331487077812
0.49208253126485796,-0.09816325788952625,0.8649963914517126
0.49297453287237,-0.09840448668853365,0.8644609111688248
0.493860688005012,-0.09864884456041192,0.8639270954832426
0.49474052017652154,-0.09889611703329995,0.8633952604289652
0.49561389774920933,-0.09914580547463915,0.8628655594092406
0.4964809903255358,-0.09939756890819738,0.8623379555258572
0.49734220541590013,-0.0996513370454462,0.8618122427403221
0.49819820300541606,-0.09990710729709945,0.8612880589173987
0.49904978235786807,-0.1001648676558028,0.8607649586362472
0.4998976618514024,-0.10042449882424988,0.8602425516744676
0.5007423650076451,-0.10068560422578028,0.8597205900687966
0.5015842049683157,-0.10094751482633316,0.8591989784541704
0.5024232723828636,-0.10120941569329871,0.8586777681663337
0.5032594757813912,-0.10147055226862287,0.858157110940963
0.5040926948307402,-0.10173042817214135,0.8576371464682458
0.5049229154045523,-0.10198878643713462,0.8571179247574092
0.5057502274698013,-0.10224555642926113,0.8565994125638398
0.5065747992394869,-0.1025008407921122,0.8560815092106497
0.5073968758595618,-0.1027548185061676,0.8555640581754946
0.5082167406532335,-0.10300762124692774,0.8550468843781922
0.5090346382795476,-0.10325927911384239,0.8545298463532446
0.5098506081461275,-0.1035096897053711,0.8540129398961833
0.5106643589230148,-0.10375861335644114,0.8534963753174909
0.51147534175511,-0.10400575546316526,0.8529805259248479
0.5122828601746087,-0.10425084728386819,0.8524658538685981
0.5130860050265297,-0.10449368244433771,0.8519529457517815
0.5138834851018486,-0.10473408760216203,0.8514426196953738
0.5146736225883441,-0.10497197340918929,0.8509359241507971
0.5154545410784054,-0.1052073681902416,0.8504340219912029
0.5162243227229625,-0.10544025422060792,0.8499381162291244
0.5169809989210922,-0.10567043557456368,0.8494494721877411
0.5177224926837863,-0.10589735102969665,0.8489694762558783
0.518446495641673,-0.10612001143761342,0.8484997196990403
0.5191502810647807,-0.1063372586469737,0.8480420821479357
0.5198307770819737,-0.10654789572391922,0.8475986721999724
0.5204848756009621,-0.10675065049256481,0.8471716431102173
0.5211097725621967,-0.10694425720306062,0.8467629720243212
0.5217031621468776,-0.10712758439873847,0.8463743210110052
0.5222631391621431,-0.10729924502146825,0.846007142694627
0.5227879374608058,-0.10745696730705738,0.8456629190301812
